"Numbers"|"ID"|"Handle"|"Image Src"|"status"|"text"
"212"|"8910405861678"|"louis-vuitton-lv-ss21-2054-tee-1a8h35"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_595f0b92-a939-4998-a6e7-03ded8e6f7f6.jpg?v=1721268645"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '250'}"
"213"|"8910405861678"|"louis-vuitton-lv-ss21-2054-tee-1a8h35"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_63bb7fba-18a3-49f3-a436-1da04ebe8900.jpg?v=1721268645"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '250'}"
"214"|"8910401929518"|"louis-vuitton-lv-1a8a7c"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_1945a545-787d-48f5-9246-eb7a4832ceec.jpg?v=1724052443"|"200"|""
"215"|"8910401929518"|"louis-vuitton-lv-1a8a7c"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_f5469c1d-1134-4edc-a0fc-25dab58d8583.jpg?v=1724052443"|"200"|""
"216"|"8910401929518"|"louis-vuitton-lv-1a8a7c"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_dfcb48f3-1f85-4efd-aaf9-1d804fafe37f.jpg?v=1724052443"|"200"|""
"217"|"8910401929518"|"louis-vuitton-lv-1a8a7c"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_7c285c08-c36a-4ff6-91bf-7d4186ffa469.jpg?v=1724052443"|"200"|""
"218"|"8910406353198"|"louis-vuitton-inside-out-retro-t-shirt-for-men-white-1a5cq"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_e48176f2-b0d0-4552-9ef9-60f1e3c3971c.jpg?v=1721271972"|"200"|""
"219"|"8910406353198"|"louis-vuitton-inside-out-retro-t-shirt-for-men-white-1a5cq"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_40cd0eb1-7916-40ad-b150-cb3cc50df478.jpg?v=1721271972"|"200"|""
"220"|"8910406353198"|"louis-vuitton-inside-out-retro-t-shirt-for-men-white-1a5cq"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_3fcd01a3-4f70-46f7-8636-e436c991cb6c.jpg?v=1721271972"|"200"|""
"221"|"8910406353198"|"louis-vuitton-inside-out-retro-t-shirt-for-men-white-1a5cq"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_b2244526-c7a5-45f9-8ba5-bb6fa91fb623.jpg?v=1721271972"|"200"|""
"222"|"8910400848174"|"louis-vuitton-ss22-men-s-blue-1a9sws"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_108d8c4e-4698-4860-9b50-d63622e4db6e.jpg?v=1724048566"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '453'}"
"223"|"8910400848174"|"louis-vuitton-ss22-men-s-blue-1a9sws"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_03d6dace-b09b-4420-a7b0-ae31ae1a95cd.jpg?v=1724048566"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '515'}"
"224"|"8910400848174"|"louis-vuitton-ss22-men-s-blue-1a9sws"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_08a1dce5-e82c-4ac1-ad26-8021f750725f.jpg?v=1724048566"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '500'}"
"225"|"8910400848174"|"louis-vuitton-ss22-men-s-blue-1a9sws"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_4eedec0d-2a72-45d9-811c-4f0f4a7ab81e.jpg?v=1724048566"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '500'}"
"226"|"8910403666222"|"louis-vuitton-lv-ss21-tee-1a8h32"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_c9174d1a-1c01-4cf6-b198-d995f1a93bf9.jpg?v=1724255256"|"200"|"LOUS LUTTOM 28S4"
"227"|"8910403502382"|"louis-vuitton-lv-ss21-2054t-1a8hm6"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_8d729a92-8a1e-4d4b-a723-4cfc93b53bdb.jpg?v=1721268755"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '296'}"
"228"|"8910403502382"|"louis-vuitton-lv-ss21-2054t-1a8hm6"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_4d98b6f1-1300-4641-bce5-8d071cdc5f73.jpg?v=1721268755"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '453'}"
"229"|"8910403502382"|"louis-vuitton-lv-ss21-2054t-1a8hm6"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_f2ab2219-a69b-40d1-9fb2-7fb6706fafaf.jpg?v=1721268755"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '281'}"
"230"|"8910403502382"|"louis-vuitton-lv-ss21-2054t-1a8hm6"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_d0b3f14c-dd8f-4c46-a171-918cc4eacb81.jpg?v=1721268755"|"invalid"|"{'OCRExitCode': 99, 'IsErroredOnProcessing': True, 'ErrorMessage': ['Unable to recognize the file type', ""E216:Unable to detect the file extension, or the file extension is incorrect, and no 'file type' provided in request. Please provide a file with a proper content type or extension, or provide a file type in the request to manually set the file extension.""], 'ProcessingTimeInMilliseconds': '515'}"
"231"|"8910406680878"|"louis-vuitton-lv-inside-out-t-1a7qgh"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_bb200843-a588-4bd9-96e3-2fb317b6254b.jpg?v=1724255265"|"200"|"-"
"232"|"8910406680878"|"louis-vuitton-lv-inside-out-t-1a7qgh"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_7893b47c-9e2c-46ae-8a70-14e938d68a1c.jpg?v=1724255265"|"200"|""
"233"|"8910406680878"|"louis-vuitton-lv-inside-out-t-1a7qgh"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_962e172a-d6cf-4403-a439-502266d8a6e6.jpg?v=1724255265"|"200"|""
"234"|"8910406680878"|"louis-vuitton-lv-inside-out-t-1a7qgh"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_783e28b5-99e3-46bd-ac7c-3d615b630861.jpg?v=1724255265"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"235"|"8910406943022"|"louis-vuitton-x-nigo-lv2-giant-damier-1a7xb"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_1f166604-f376-45d1-ae2c-fa9e6417e7b7.jpg?v=1724049239"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"236"|"8910406943022"|"louis-vuitton-x-nigo-lv2-giant-damier-1a7xb"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_970bf353-de67-4109-ab0b-322aafefc425.jpg?v=1724049239"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"237"|"8910406943022"|"louis-vuitton-x-nigo-lv2-giant-damier-1a7xb"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_45e5b01e-1f34-4f40-aa3d-f3f46850cd61.jpg?v=1724049239"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"238"|"8910407663918"|"louis-vuitton-lv-fw21-1a8x1w"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_dfb20812-1037-4d96-a686-c47564b6ca55.jpg?v=1721269166"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"239"|"8910407663918"|"louis-vuitton-lv-fw21-1a8x1w"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_d67c13c8-01e3-4c1d-8da3-9206a27ce78e.jpg?v=1721269166"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"240"|"8910407663918"|"louis-vuitton-lv-fw21-1a8x1w"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_5e93efcc-6a74-4c69-9748-e509b53146df.jpg?v=1721269166"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"241"|"8910407663918"|"louis-vuitton-lv-fw21-1a8x1w"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_a9198111-20ea-44c0-8bca-e3d4750239d2.jpg?v=1721269166"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"242"|"8910409433390"|"louis-vuitton-ss21-monogram-tee-1a8wmr"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_76a3c270-9321-4b5f-a3ed-b917a5f8cfce.jpg?v=1724255313"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"243"|"8910409433390"|"louis-vuitton-ss21-monogram-tee-1a8wmr"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_2648579c-c061-451b-9e54-263309653415.jpg?v=1724255313"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"244"|"8910409433390"|"louis-vuitton-ss21-monogram-tee-1a8wmr"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_ede297d7-c0c8-4e48-aa32-a7d70c30b66d.jpg?v=1724255313"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"245"|"8910409433390"|"louis-vuitton-ss21-monogram-tee-1a8wmr"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_b56f71d2-c50d-4fad-9c16-6fcb8daf7006.jpg?v=1724255313"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"246"|"8910408024366"|"louis-vuitton-lv-1a8h4a"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_85831a66-cb25-4681-85ae-c38d873eedd7.jpg?v=1724052361"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"247"|"8910408024366"|"louis-vuitton-lv-1a8h4a"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_d21aeda3-30e4-4789-8318-fae0c94697be.jpg?v=1724052361"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"248"|"8910405665070"|"louis-vuitton-lv-tee-1a1sau"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_46c5799e-8938-444d-bbdf-66175fad7a20.jpg?v=1724048819"|""|""
"249"|"8910408843566"|"louis-vuitton-lv-scale-1a7sg"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_2210b21a-7185-4fba-b20d-8e90e4e6e333.jpg?v=1721138199"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"250"|"8910408843566"|"louis-vuitton-lv-scale-1a7sg"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_2fe4f457-fdbd-4a03-a8ef-59a2a9fe6f3c.jpg?v=1721138199"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"251"|"8910408843566"|"louis-vuitton-lv-scale-1a7sg"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_e741df54-c774-4ccf-9869-f6139ca7120b.jpg?v=1721138199"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"252"|"8910408843566"|"louis-vuitton-lv-scale-1a7sg"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_2d9d5191-6031-4850-a268-9fc8c5c07163.jpg?v=1721138199"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"253"|"8910408843566"|"louis-vuitton-lv-scale-1a7sg"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/4_540x_b9c82c45-41ea-4a92-a409-af629fbd0d85.jpg?v=1721138199"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"254"|"8910404780334"|"louis-vuitton-lv-inside-out-t-1a7qgp"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_689c81e0-8cac-4bd2-8419-7c596bf81af7.jpg?v=1724052972"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"255"|"8910404780334"|"louis-vuitton-lv-inside-out-t-1a7qgp"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_1e666391-6be4-48c7-87eb-de3715ab2efb.jpg?v=1724052972"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"256"|"8910404780334"|"louis-vuitton-lv-inside-out-t-1a7qgp"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_c628831d-e203-4d9f-8e98-d4762d15b19f.jpg?v=1724052972"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"257"|"8910404780334"|"louis-vuitton-lv-inside-out-t-1a7qgp"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_b53d5996-906c-4f3e-99ba-86380749a883.jpg?v=1724052973"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"258"|"8910404780334"|"louis-vuitton-lv-inside-out-t-1a7qgp"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/4_540x_658b4219-c1a4-4747-9ef8-b8e84741d6c4.jpg?v=1724052973"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"259"|"8910400979246"|"louis-vuitton-lv-fw21-1a7xcg"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/main-square_540x_53c9cc34-b3f2-4f01-82ac-5398858e6936.jpg?v=1724254893"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"260"|"8910400979246"|"louis-vuitton-lv-fw21-1a7xcg"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/1_540x_0accbeae-f0d2-4f4c-85db-bd0fd9256dba.jpg?v=1724254893"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"261"|"8910400979246"|"louis-vuitton-lv-fw21-1a7xcg"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/2_540x_14654c46-d44e-4cdf-9910-954113d74308.jpg?v=1724254893"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
"262"|"8910400979246"|"louis-vuitton-lv-fw21-1a7xcg"|"https://cdn.shopify.com/s/files/1/0729/7934/9806/files/3_540x_6080acf7-3f24-4b75-aa6e-c76c06fc2a7b.jpg?v=1724254893"|"403"|"You may only perform this action upto maximum 180 number of times within 3600 seconds"
